Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,0.897950,0.901880,0.882430,0.897620,0.897620,0
2022-10-04,0.881860,0.886350,0.873670,0.882290,0.882290,0
2022-10-05,0.873320,0.890650,0.869950,0.873260,0.873260,0
2022-10-06,0.880600,0.899250,0.878470,0.880640,0.880640,0
2022-10-07,0.895640,0.901550,0.890970,0.895890,0.895890,0
2022-10-10,0.902980,0.907150,0.900020,0.903120,0.903120,0
2022-10-11,0.902650,0.908940,0.895150,0.902820,0.902820,0
2022-10-12,0.911760,0.915210,0.901010,0.911760,0.911760,0
2022-10-13,0.900960,0.904300,0.880130,0.900450,0.900450,0
2022-10-14,0.884840,0.895900,0.880380,0.884650,0.884650,0
2022-10-17,0.889780,0.891500,0.874230,0.889350,0.889350,0
2022-10-18,0.880650,0.888250,0.876270,0.880750,0.880750,0
2022-10-19,0.881870,0.891070,0.881070,0.881500,0.881500,0
2022-10-20,0.892100,0.894960,0.882360,0.891980,0.891980,0
2022-10-21,0.890840,0.903850,0.885490,0.891150,0.891150,0
2022-10-24,0.882110,0.886930,0.878750,0.881470,0.881470,0
2022-10-25,0.884530,0.887020,0.869600,0.884350,0.884350,0
2022-10-26,0.872550,0.874570,0.860320,0.872430,0.872430,0
2022-10-27,0.859590,0.865730,0.858800,0.859240,0.859240,0
2022-10-28,0.864500,0.869100,0.862060,0.864600,0.864600,0
2022-10-31,0.862010,0.871090,0.861080,0.862370,0.862370,0
2022-11-01,0.871700,0.873610,0.864660,0.871980,0.871980,0
2022-11-02,0.870160,0.872710,0.867500,0.870360,0.870360,0
2022-11-03,0.878560,0.895850,0.875520,0.878400,0.878400,0
2022-11-04,0.895190,0.895790,0.882320,0.895160,0.895160,0
2022-11-07,0.882000,0.885320,0.870840,0.882490,0.882490,0
2022-11-08,0.868550,0.874790,0.862250,0.868210,0.868210,0
2022-11-09,0.865890,0.880340,0.864540,0.865600,0.865600,0
2022-11-10,0.879580,0.879890,0.855960,0.879650,0.879650,0
2022-11-11,0.854760,0.858450,0.847460,0.855020,0.855020,0
2022-11-14,0.847640,0.853830,0.845430,0.847520,0.847520,0
2022-11-15,0.850880,0.851580,0.833050,0.850883,0.850883,0
2022-11-16,0.841670,0.845130,0.837420,0.841720,0.841720,0
2022-11-17,0.839000,0.850000,0.836420,0.839260,0.839260,0
2022-11-18,0.843210,0.843220,0.836820,0.843160,0.843160,0
2022-11-21,0.841280,0.848860,0.841210,0.841300,0.841300,0
2022-11-22,0.845700,0.845800,0.840180,0.845480,0.845480,0
2022-11-23,0.840410,0.842220,0.827930,0.840720,0.840720,0
2022-11-24,0.827920,0.829150,0.822760,0.828260,0.828260,0
2022-11-25,0.825750,0.829060,0.824402,0.825530,0.825530,0
2022-11-28,0.829150,0.831760,0.825220,0.829550,0.829550,0
2022-11-29,0.835900,0.836480,0.828930,0.836100,0.836100,0
2022-11-30,0.837250,0.840070,0.831430,0.837040,0.837040,0
2022-12-01,0.828120,0.828250,0.813210,0.827986,0.827986,0
2022-12-02,0.816030,0.823780,0.813240,0.815710,0.815710,0
2022-12-05,0.813170,0.822000,0.810060,0.813190,0.813190,0
2022-12-06,0.820100,0.822440,0.815440,0.820180,0.820180,0
2022-12-07,0.824140,0.825910,0.818080,0.824198,0.824198,0
2022-12-08,0.818770,0.822610,0.816550,0.818840,0.818840,0
2022-12-09,0.817340,0.818140,0.811460,0.817260,0.817260,0
2022-12-12,0.817210,0.818770,0.813000,0.817050,0.817050,0
2022-12-13,0.814990,0.816230,0.803760,0.814940,0.814940,0
2022-12-14,0.809350,0.810120,0.805020,0.809280,0.809280,0
2022-12-15,0.805200,0.819380,0.804800,0.805190,0.805190,0
2022-12-16,0.820260,0.824920,0.818160,0.820400,0.820400,0
2022-12-19,0.822320,0.824850,0.816890,0.822350,0.822350,0
2022-12-20,0.822639,0.827340,0.818380,0.822820,0.822820,0
2022-12-21,0.820400,0.828430,0.820320,0.820400,0.820400,0
2022-12-22,0.828000,0.833730,0.823300,0.827993,0.827993,0
2022-12-23,0.830640,0.831910,0.827120,0.830570,0.830570,0
2022-12-26,0.829187,0.829600,0.826710,0.829187,0.829187,0
2022-12-27,0.827570,0.833100,0.825610,0.827530,0.827530,0
2022-12-28,0.831410,0.833100,0.824800,0.831440,0.831440,0
2022-12-29,0.831050,0.832260,0.828100,0.831360,0.831360,0
2022-12-30,0.829420,0.832450,0.825980,0.829440,0.829440,0
2023-01-02,0.825070,0.830730,0.824850,0.825060,0.825060,0
2023-01-03,0.828910,0.840070,0.827130,0.828990,0.828990,0
2023-01-04,0.835580,0.835580,0.827360,0.835440,0.835440,0
2023-01-05,0.829690,0.841890,0.827940,0.829390,0.829390,0
2023-01-06,0.839610,0.844270,0.828670,0.839470,0.839470,0
2023-01-09,0.825030,0.826770,0.819180,0.825330,0.825330,0
2023-01-10,0.820700,0.825590,0.819800,0.820690,0.820690,0
2023-01-11,0.822740,0.826320,0.821160,0.822740,0.822740,0
2023-01-12,0.822360,0.826640,0.817170,0.822400,0.822400,0
2023-01-13,0.818570,0.822920,0.816530,0.818480,0.818480,0
2023-01-16,0.818020,0.821400,0.813760,0.817880,0.817880,0
2023-01-17,0.819080,0.821650,0.813020,0.819150,0.819150,0
2023-01-18,0.814090,0.815890,0.804300,0.814020,0.814020,0
2023-01-19,0.809930,0.812090,0.808050,0.809870,0.809870,0
2023-01-20,0.806970,0.810600,0.806452,0.806890,0.806890,0
2023-01-23,0.805980,0.811380,0.803260,0.806040,0.806040,0
2023-01-24,0.807800,0.815330,0.805560,0.807770,0.807770,0
2023-01-25,0.810870,0.813960,0.806510,0.811080,0.811080,0
2023-01-26,0.805700,0.809980,0.804450,0.805640,0.805640,0
2023-01-27,0.805480,0.809840,0.805200,0.805460,0.805460,0
2023-01-30,0.806370,0.808490,0.805310,0.806432,0.806432,0
2023-01-31,0.809570,0.813910,0.808400,0.809480,0.809480,0
2023-02-01,0.812490,0.812800,0.809900,0.812420,0.812420,0
2023-02-02,0.807190,0.816950,0.806330,0.807100,0.807100,0
2023-02-03,0.818200,0.828790,0.815250,0.818130,0.818130,0
2023-02-06,0.830250,0.832890,0.827920,0.830210,0.830210,0
2023-02-07,0.831450,0.835900,0.829187,0.831480,0.831480,0
2023-02-08,0.829550,0.830590,0.825740,0.829560,0.829560,0
2023-02-09,0.828300,0.829340,0.820180,0.828400,0.828400,0
2023-02-10,0.825310,0.829160,0.823830,0.825300,0.825300,0
2023-02-13,0.829790,0.831080,0.823470,0.829720,0.829720,0
2023-02-14,0.822960,0.825010,0.815860,0.822900,0.822900,0
2023-02-15,0.821370,0.833950,0.820920,0.821400,0.821400,0
2023-02-16,0.830440,0.835620,0.828230,0.830580,0.830580,0
2023-02-17,0.835100,0.839150,0.831160,0.835050,0.835050,0
2023-02-20,0.831370,0.832260,0.829430,0.831270,0.831270,0
2023-02-21,0.830760,0.833940,0.823460,0.830620,0.830620,0
2023-02-22,0.825770,0.829290,0.824020,0.825810,0.825810,0
2023-02-23,0.829940,0.832400,0.828130,0.829880,0.829880,0
2023-02-24,0.832130,0.838120,0.830520,0.832100,0.832100,0
2023-02-27,0.836740,0.838700,0.829400,0.836650,0.836650,0
2023-02-28,0.828980,0.831420,0.823550,0.829080,0.829080,0
2023-03-01,0.831160,0.835640,0.827250,0.831010,0.831010,0
2023-03-02,0.831230,0.838390,0.830820,0.831260,0.831260,0
2023-03-03,0.836790,0.836870,0.832030,0.836710,0.836710,0
2023-03-06,0.831220,0.833720,0.830010,0.831360,0.831360,0
2023-03-07,0.831480,0.843700,0.828910,0.831500,0.831500,0
2023-03-08,0.845350,0.846890,0.843320,0.845470,0.845470,0
2023-03-09,0.843920,0.845040,0.837840,0.843870,0.843870,0
2023-03-10,0.838650,0.839520,0.825780,0.838750,0.838750,0
2023-03-13,0.828010,0.829770,0.821280,0.827860,0.827860,0
2023-03-14,0.821820,0.823620,0.819530,0.821600,0.821600,0
2023-03-15,0.822910,0.832010,0.820920,0.822900,0.822900,0
2023-03-16,0.828620,0.831300,0.825310,0.828550,0.828550,0
2023-03-17,0.825641,0.826230,0.821250,0.825730,0.825730,0
2023-03-20,0.820470,0.821820,0.815320,0.820500,0.820500,0
2023-03-21,0.814680,0.820820,0.814210,0.814580,0.814580,0
2023-03-22,0.817940,0.819050,0.813290,0.817990,0.817990,0
2023-03-23,0.814420,0.815220,0.810200,0.814350,0.814350,0
2023-03-24,0.814370,0.820190,0.813670,0.814230,0.814230,0
2023-03-27,0.816870,0.818340,0.813600,0.816593,0.816593,0
2023-03-28,0.813190,0.814200,0.809780,0.813170,0.813170,0
2023-03-29,0.810620,0.812678,0.809060,0.811000,0.811000,0
2023-03-30,0.812270,0.813310,0.807520,0.812110,0.812110,0
2023-03-31,0.807280,0.810040,0.804980,0.807280,0.807280,0
2023-04-03,0.813740,0.814540,0.805150,0.813870,0.813870,0
2023-04-04,0.805090,0.806690,0.798700,0.804950,0.804950,0
2023-04-05,0.800030,0.804100,0.799060,0.800100,0.800100,0
2023-04-06,0.802260,0.805520,0.800880,0.802370,0.802370,0
2023-04-07,0.803790,0.806820,0.802810,0.803923,0.803923,0
2023-04-10,0.804210,0.809800,0.803680,0.804400,0.804400,0
2023-04-11,0.806770,0.807250,0.802740,0.806960,0.806960,0
2023-04-12,0.804500,0.806480,0.801060,0.804440,0.804440,0
2023-04-13,0.800550,0.801290,0.797660,0.800470,0.800470,0
2023-04-14,0.798520,0.805520,0.797000,0.798384,0.798384,0
2023-04-17,0.806320,0.809390,0.803900,0.806440,0.806440,0
2023-04-18,0.808130,0.808530,0.803230,0.808050,0.808050,0
2023-04-19,0.804530,0.806870,0.801710,0.804800,0.804800,0
2023-04-20,0.804580,0.806040,0.802160,0.804580,0.804580,0
2023-04-21,0.803900,0.808380,0.803400,0.803800,0.803800,0
2023-04-24,0.803320,0.805570,0.802030,0.803230,0.803230,0
2023-04-25,0.800030,0.807200,0.799560,0.800000,0.800000,0
2023-04-26,0.805400,0.806220,0.799260,0.805490,0.805490,0
2023-04-27,0.801830,0.803940,0.800400,0.801830,0.801830,0
2023-04-28,0.799960,0.803300,0.794830,0.800160,0.800160,0
2023-05-01,0.796280,0.800670,0.795545,0.796330,0.796330,0
2023-05-02,0.800810,0.804080,0.799220,0.800900,0.800900,0
2023-05-03,0.801300,0.801950,0.796680,0.801500,0.801500,0
2023-05-04,0.795630,0.796670,0.793850,0.795610,0.795610,0
2023-05-05,0.794750,0.795800,0.790450,0.794700,0.794700,0
2023-05-08,0.791700,0.791880,0.789300,0.791730,0.791730,0
2023-05-09,0.792850,0.794880,0.791190,0.792850,0.792850,0
2023-05-10,0.792040,0.793390,0.788700,0.792100,0.792100,0
2023-05-11,0.791830,0.800010,0.791100,0.791954,0.791954,0
2023-05-12,0.799350,0.802600,0.797390,0.799480,0.799480,0
2023-05-15,0.802970,0.803500,0.798380,0.803150,0.803150,0
2023-05-16,0.798340,0.802130,0.797080,0.798390,0.798390,0
2023-05-17,0.800830,0.805020,0.800380,0.801000,0.801000,0
2023-05-18,0.801120,0.806410,0.800400,0.801102,0.801102,0
2023-05-19,0.805600,0.806850,0.801370,0.805650,0.805650,0
2023-05-22,0.802490,0.805480,0.801760,0.802500,0.802500,0
2023-05-23,0.804120,0.808190,0.803410,0.804220,0.804220,0
2023-05-24,0.805250,0.809190,0.802300,0.805330,0.805330,0
2023-05-25,0.808510,0.811750,0.807370,0.808340,0.808340,0
2023-05-26,0.811750,0.812200,0.806820,0.811800,0.811800,0
2023-05-29,0.809980,0.810590,0.808200,0.809920,0.809920,0
2023-05-30,0.809890,0.811130,0.803520,0.809760,0.809760,0
2023-05-31,0.805500,0.809780,0.804820,0.805680,0.805680,0
2023-06-01,0.803500,0.806240,0.797640,0.803410,0.803410,0
2023-06-02,0.798110,0.802690,0.797118,0.798340,0.798340,0
2023-06-05,0.804510,0.808430,0.803800,0.804490,0.804490,0
2023-06-06,0.804320,0.806870,0.802670,0.804300,0.804300,0
2023-06-07,0.804410,0.806700,0.800020,0.804600,0.804600,0
2023-06-08,0.803390,0.803730,0.796360,0.803480,0.803480,0
2023-06-09,0.796250,0.797720,0.794200,0.796210,0.796210,0
2023-06-12,0.795030,0.800770,0.793690,0.794850,0.794850,0
2023-06-13,0.799050,0.799050,0.792420,0.799020,0.799020,0
2023-06-14,0.793200,0.793600,0.787410,0.793220,0.793220,0
2023-06-15,0.789170,0.791700,0.783370,0.789210,0.789210,0
2023-06-16,0.782090,0.783150,0.778350,0.782120,0.782120,0
2023-06-19,0.779200,0.782070,0.778816,0.779400,0.779400,0
2023-06-20,0.781560,0.786460,0.780900,0.781570,0.781570,0
2023-06-21,0.783410,0.787799,0.781380,0.783370,0.783370,0
2023-06-22,0.783010,0.785530,0.780200,0.782960,0.782960,0
2023-06-23,0.784610,0.787900,0.784283,0.784490,0.784490,0
2023-06-26,0.785390,0.788040,0.784420,0.785570,0.785570,0
2023-06-27,0.786830,0.787100,0.783750,0.786660,0.786660,0
2023-06-28,0.784650,0.793130,0.784230,0.784640,0.784640,0
2023-06-29,0.791060,0.794120,0.789520,0.790980,0.790980,0
2023-06-30,0.792710,0.793560,0.785780,0.792730,0.792730,0
2023-07-03,0.787800,0.789870,0.786200,0.787820,0.787820,0
2023-07-04,0.788000,0.788350,0.785150,0.787840,0.787840,0
2023-07-05,0.786110,0.788070,0.785290,0.786310,0.786310,0
2023-07-06,0.787010,0.788880,0.782450,0.787120,0.787120,0
2023-07-07,0.784790,0.785720,0.778810,0.784760,0.784760,0
2023-07-10,0.778900,0.784150,0.778900,0.778880,0.778880,0
2023-07-11,0.777410,0.777620,0.773200,0.777320,0.777320,0
2023-07-12,0.773100,0.774890,0.769100,0.773110,0.773110,0
