Date,Open,High,Low,Close,Adj Close,Volume
10/3/22,0.87895,0.88302,0.86776,0.87895,0.87895,0
10/4/22,0.8674,0.87415,0.86506,0.8674,0.8674,0
10/5/22,0.87183,0.87761,0.86945,0.87183,0.87183,0
10/6/22,0.87252,0.88144,0.87175,0.87252,0.87252,0
10/7/22,0.87692,0.88065,0.87362,0.87692,0.87692,0
10/10/22,0.8786,0.88119,0.8769,0.979,0.979,0
10/11/22,0.87658,0.88054,0.87249,0.87658,0.87658,0
10/12/22,0.88436,0.8866,0.87349,0.88436,0.88436,0
10/13/22,0.8741,0.87659,0.8615,0.8741,0.8741,0
10/14/22,0.86427,0.87137,0.8627,0.86427,0.86427,0
10/17/22,0.8663,0.86839,0.85789,0.8663,0.8663,0
10/18/22,0.867,0.87294,0.86377,0.867,0.867,0
10/19/22,0.86941,0.87271,0.86786,0.86941,0.86941,0
10/20/22,0.87109,0.87559,0.86747,0.87109,0.87109,0
10/21/22,0.87114,0.87792,0.87125,0.87114,0.87114,0
10/24/22,0.86903,0.87486,0.8662,0.86903,0.86903,0
10/25/22,0.87409,0.87555,0.8666,0.87409,0.87409,0
10/26/22,0.8692,0.86993,0.8646,0.8692,0.8692,0
10/27/22,0.86708,0.86875,0.86186,0.86708,0.86708,0
10/28/22,0.86177,0.86494,0.8575,0.86177,0.86177,0
10/31/22,0.85843,0.86182,0.85719,0.85843,0.85843,0
11/1/22,0.8621,0.86232,0.85975,0.8621,0.8621,0
11/2/22,0.85967,0.86199,0.85837,0.85967,0.85967,0
11/3/22,0.86176,0.87323,0.86066,0.86176,0.86176,0
11/4/22,0.87268,0.87845,0.86986,0.87268,0.87268,0
11/7/22,0.87614,0.87888,0.87021,0.87614,0.87614,0
11/8/22,0.86979,0.87437,0.86909,0.86979,0.86979,0
11/9/22,0.87253,0.88207,0.87153,0.87253,0.87253,0
11/10/22,0.8813,0.8815,0.87063,0.8813,0.8813,0
11/11/22,0.87131,0.87769,0.87108,0.87131,0.87131,0
11/14/22,0.8753,0.88211,0.8728,0.8753,0.8753,0
11/15/22,0.87802,0.88031,0.87111,0.87802,0.87802,0
11/16/22,0.8718,0.87743,0.87119,0.8718,0.8718,0
11/17/22,0.87221,0.87716,0.86957,0.87221,0.87221,0
11/18/22,0.87333,0.87361,0.86829,0.87333,0.87333,0
11/21/22,0.86908,0.86965,0.86592,0.86908,0.86908,0
11/22/22,0.86617,0.86803,0.86325,0.86617,0.86617,0
11/23/22,0.86681,0.86981,0.85866,0.86681,0.86681,0
11/24/22,0.86262,0.86346,0.85731,0.86262,0.86262,0
11/25/22,0.85917,0.86144,0.85783,0.85917,0.85917,0
11/28/22,0.85997,0.86738,0.8585,0.85997,0.85997,0
11/29/22,0.86479,0.86513,0.86073,0.86479,0.86479,0
